Source_Page,Extraction_Source,Compound_Type,Example_ID,Chemical_Name,SMILES,IUPAC_EN,Confidence_Level,Data_Quality_Flag
95,Text,Target_Compound,Reference Example A19 / Compound II-12,Compound II-12,[Cl-].C[N+](CC(CCCCCCCC\C=C/C\C=C/CCCCC)(CCCCCCCC\C=C/C\C=C/CCCCC)COC(CCCCCCC\C=C/C\C=C/CCCCC)=O)(C)C,"(11Z,14Z)-N,N,N-Trimethyl-2-(((9Z,12Z)-octadeca-9,12-dienoyloxy)methyl)-2-((9Z,12Z)-octadeca-9,12-dienyl)icosa-11,14-dien-1-aminium chloride",HIGH,OK
96,Text,Target_Compound,Reference Example A20 / Compound II-13,Compound II-13,[Cl-].C[N+](CCCOC(NCC(CCCCCCCC\C=C/C\C=C/CCCCC)(CCCCCCCC\C=C/C\C=C/CCCCC)COC(CCCCCCC\C=C/C\C=C/CCCCC)=O)=O)(C)C,"N,N,N-Trimethyl-3-((11Z,14Z)-2-(((9Z,12Z)-octadeca-9,12-dienoyloxy)methyl)-2-((9Z,12Z)-octadeca-9,12-dienyl)icosa-11,14-dienylcarbamoyloxy)propan-1-aminium chloride",HIGH,OK
96,Text,Target_Compound,Reference Example A21 / Compound II-14,Compound II-14,[Cl-].OC(C(C[N+](C)(C)C)(CCCCCCCC\C=C/C\C=C/CCCCC)CCCCCCCC\C=C/C\C=C/CCCCC)CCCCCCCC\C=C/C\C=C/CCCCC,"(12Z,15Z)-3-Hydroxy-N,N,N-trimethyl-2,2-di((9Z,12Z)-octadeca-9,12-dien-1-yl)henicosa-12,15-dien-1-aminium chloride",HIGH,OK
97,Text,Target_Compound,Reference Example A22 / Compound II-15,Compound II-15,[Cl-].C[N+](CC(CCCCCCCC\C=C/C\C=C/CCCCC)(C(=O)OCCCCCCCC\C=C/C\C=C/CCCCC)CCCCCCCC\C=C/C\C=C/CCCCC)(C)C,"(11Z,14Z)-N,N,N-Trimethyl-2-((9Z,12Z)-octadeca-9,12-dien-1-yl)-2-(((9Z,12Z)-octadeca-9,12-dienyloxy)carbonyl)icosa-11,14-dien-1-aminium chloride",HIGH,OK
98,Text,Target_Compound,Reference Example A23 / Compound II-16,Compound II-16,[Cl-].C[N+](CC(CCCCCCCC\C=C/C\C=C/CCCCC)(COC(CCCCCCC\C=C/C\C=C/CCCCC)=O)COC(CCCCCCC\C=C/C\C=C/CCCCC)=O)(C)C,"(11Z,14Z)-N,N,N-Trimethyl-2,2-bis(((9Z,12Z)-octadeca-9,12-dienoyloxy)methyl)icosa-11,14-dien-1-aminium chloride",HIGH,OK
98,Text,Target_Compound,Reference Example A24 / Compound II-17,Compound II-17,[Cl-].C[N+](CC(COC(CCCCCCC\C=C/C\C=C/CCCCC)=O)(COC(CCCCCCC\C=C/C\C=C/CCCCC)=O)COC(CCCCCCC\C=C/C\C=C/CCCCC)=O)(C)C,"N,N,N-Trimethyl-3-((9Z,12Z)-octadeca-9,12-dienoyloxy)-2,2-bis(((9Z,12Z)-octadeca-9,12-dienoyloxy)methyl)propan-1-aminium chloride",HIGH,OK
98,Text,Target_Compound,Reference Example A25 / Compound II-18,Compound II-18,[Cl-].C[N+](CC(COC(CCCCCCC\C=C/CCCCCCCC)=O)(COC(CCCCCCC\C=C/CCCCCCCC)=O)COC(CCCCCCC\C=C/CCCCCCCC)=O)(C)C,"N,N,N-Trimethyl-3-(oleoyloxy)-2,2-bis(oleoyloxymethyl)propan-1-aminium chloride",HIGH,OK
99,Text,Target_Compound,Reference Example A26 / Compound II-19,Compound II-19,[Cl-].C[N+](CC(COCCCCCCCC\C=C/C\C=C/CCCCC)(COCCCCCCCC\C=C/C\C=C/CCCCC)COCCCCCCCC\C=C/C\C=C/CCCCC)(C)C,"N,N,N-Trimethyl-3-((9Z,12Z)-octadeca-9,12-dienyloxy)-2,2-bis(((9Z,12Z)-octadeca-9,12-dienyloxy)methyl)propan-1-aminium chloride",HIGH,OK
99,Text,Target_Compound,Reference Example A27 / Compound II-20,Compound II-20,[Cl-].C[N+](CC(COC(CCCCCCC\C=C/C\C=C/CCCCC)=O)(COCCCCCCCC\C=C/C\C=C/CCCCC)COCCCCCCCC\C=C/C\C=C/CCCCC)(C)C,"N,N,N-Trimethyl-3-((9Z,12Z)-octadeca-9,12-dienoyloxy)-2,2-bis(((9Z,12Z)-octadeca-9,12-dienyloxy)methyl)propan-1-aminium chloride",HIGH,OK
100,Text,Target_Compound,Reference Example A29 / Compound II-22,Compound II-22,[Cl-].C(CCCCCCC\C=C/C\C=C/CCCCC)(=O)OCC(COC(CCCCCCC\C=C/C\C=C/CCCCC)=O)(COC(CCCCCCC\C=C/C\C=C/CCCCC)=O)NC(CCC[N+](C)(C)C)=O,"4-(1,3-Bis((9Z,12Z)-octadeca-9,12-dienoyloxy)-2-(((9Z,12Z)-octadeca-9,12-dienoyloxy)methyl)propan-2-ylamino)-N,N,N-trimethyl-4-oxobutan-1-aminium chloride",HIGH,OK
101,Text,Target_Compound,Reference Example A30 / Compound II-23,Compound II-23,[Cl-].C(CCCCCCC\C=C/C\C=C/CCCCC)(=O)OCC(COC(CCCCCCC\C=C/C\C=C/CCCCC)=O)(COC(CCCCCCC\C=C/C\C=C/CCCCC)=O)NC(C[N+](C)(C)C)=O,"2-(1,3-Bis((9Z,12Z)-octadeca-9,12-dienoyloxy)-2-(((9Z,12Z)-octadeca-9,12-dienoyloxy)methyl)propan-2-ylamino)-N,N,N-trimethyl-2-oxoethanaminium chloride",HIGH,OK
101,Text,Target_Compound,Reference Example A31 / Compound III-1,Compound III-1,[Cl-].OC(C(CCCCCCCC\C=C/C\C=C/CCCCC)OC(CCC[N+](C)(C)C)=O)(CCCCCCCC\C=C/C\C=C/CCCCC)CCCCCCCC\C=C/C\C=C/CCCCC,"4-((6Z,9Z,29Z,32Z)-20-Hydroxy-20-((9Z,12Z)-octadeca-9,12-dienyl)octatriaconta-6,9,29,32-tetraen-19-yloxy)-N,N,N-trimethyl-4-oxobutan-1-aminium chloride",HIGH,OK
101,Text,Target_Compound,Reference Example A32 / Compound IV-1,Compound IV-1,[Cl-].C[N+](C(CCCCCCCC\C=C/C\C=C/CCCCC)CCCCCCCC\C=C/C\C=C/CCCCC)(CCCCCCCC\C=C/C\C=C/CCCCC)C,"(6Z,9Z,28Z,31Z)-N,N-Dimethyl-N-(9Z,12Z)-octadeca-9,12-dienyl)heptatriaconta-6,9,28,31-tetraen-19-aminium chloride",HIGH,Unbalanced_Parens
102,Text,Target_Compound,Reference Example A33 / Compound II-24,Compound II-24,[Cl-].C[N+](C(C(COC(CCCCCCCCCCCCCCC)=O)(COC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O)OC(CCCCCCCCCCCCCCC)=O)(C)C,"N,N,N-Trimethyl-1,3-bis(palmitoyloxy)-2,2-bis((palmitoyloxy)methyl)propan-1-aminium chloride",HIGH,OK
102,Text,Target_Compound,Reference Example A34 / Compound II-25,Compound II-25,[Cl-].C[N+](CC(COC(CCCCCCCCCCCCC)=O)(COC(CCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCC)=O)(C)C,"N,N,N-Trimethyl-3-(tetradecanoyloxy)-2,2-bis((tetradecanoyloxy)methyl)propan-1-aminium chloride",HIGH,OK
102,Text,Target_Compound,Reference Example A35 / Compound II-26,Compound II-26,[Cl-].C(CCCCCCCCCCC)(=O)OCC(C[N+](C)(C)C)(COC(CCCCCCCCCCC)=O)COC(CCCCCCCCCCC)=O,"3-(Dodecanoyloxy)-2,2-bis((dodecanoyloxy)methyl)-N,N,N-trimethylpropan-1-aminium chloride",HIGH,OK
102,Text,Target_Compound,Reference Example A36 / Compound II-27,Compound II-27,[Cl-].C[N+](CCC(CCCCCCCC\C=C/CCCCCCCC)(COC(CCCCCCC\C=C/CCCCCCCC)=O)COC(CCCCCCC\C=C/CCCCCCCC)=O)(C)C,"(Z)-N,N,N-Trimethyl-3,3-bis((oleoyloxy)methyl)henicos-12-en-1-aminium chloride",HIGH,OK
103,Text,Target_Compound,Reference Example A37 / Compound II-28,Compound II-28,[Cl-].C[N+](CCCC(CCCCCCCC\C=C/CCCCCCCC)(COC(CCCCCCC\C=C/CCCCCCCC)=O)COC(CCCCCCC\C=C/CCCCCCCC)=O)(C)C,"(Z)-N,N,N-Trimethyl-4,4-bis((oleoyloxy)methyl)docos-13-en-1-aminium chloride",HIGH,OK
103,Text,Target_Compound,Reference Example A38 / Compound II-29,Compound II-29,[Cl-].C[N+](CC(COC(CCCCCCCCCCCCCCCCC)=O)(COC(CCCCCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCCCC)=O)(C)C,"N,N,N-Trimethyl-3-(stearoyloxy)-2,2-bis((stearoyloxy)methyl)propan-1-aminium chloride",HIGH,OK
103,Text,Target_Compound,Reference Example A39 / Compound II-30,Compound II-30,[Cl-].C[N+](CC(CNC(CCCCCCC\C=C/CCCCCCCC)=O)(COC(CCCCCCC\C=C/CCCCCCCC)=O)COC(CCCCCCC\C=C/CCCCCCCC)=O)(C)C,"N,N,N-Trimethyl-3-oleamido-2,2-bis((oleoyloxy)methyl)propan-1-aminium chloride",HIGH,OK
104,Text,Target_Compound,Reference Example A40 / Compound II-31,Compound II-31,[Cl-].C[N+](CCC(COC(CCCCCCC\C=C/CCCCCCCC)=O)(COC(CCCCCCC\C=C/CCCCCCCC)=O)COC(CCCCCCC\C=C/CCCCCCCC)=O)(C)C,"N,N,N-Trimethyl-4-(oleoyloxy)-3,3-bis((oleoyloxy)methyl)butan-1-aminium chloride",HIGH,OK
105,Text,Target_Compound,Reference Example A41 / Compound II-32,Compound II-32,[Cl-].O=C(C(=O)OC(C(COC(CCCCCCC\C=C/CCCCCCCC)=O)(COC(CCCCCCC\C=C/CCCCCCCC)=O)COC(CCCCCCC\C=C/CCCCCCCC)=O)C([N+](C)(C)C)=O)C,"N,N,N-Trimethyl-2-(3-(oleoyloxy)-2,2-bis((oleoyloxy)methyl)propoxy)-2-oxyethan-1-aminium chloride",HIGH,OK
105,Text,Target_Compound,Reference Example A42 / Compound II-33,Compound II-33,[Cl-].C[N+](C(COC(CCCCCCCCCCCCC)=O)(COC(CCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCC)=O)(C)C,"N,N,N-Trimethyl-1,3-bis(tetradecanoyloxy)-2-((tetradecanoyloxy)methyl)propan-2-aminium chloride",HIGH,OK
106,Text,Target_Compound,Reference Example A43 / Compound II-34,Compound II-34,[Cl-].C[N+](C(COC(CCCCCCC\C=C/CCCCCCCC)=O)(COC(CCCCCCC\C=C/CCCCCCCC)=O)COC(CCCCCCCCCCCCC)=O)(C)C,"N,N,N-Trimethyl-1,3-bis(oleoyloxy)-2-((tetradecanoyloxy)methyl)propan-2-aminium chloride",HIGH,OK
106,Text,Target_Compound,Reference Example A44 / Compound II-35,Compound II-35,[Cl-].C[N+](C(COC(CCCCCCC\C=C/CCCCCCCC)=O)(COC(CCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCC)=O)(C)C,"N,N,N-Trimethyl-1-(oleoyloxy)-3-(tetradecanoyloxy)-2-((tetradecanoyloxy)methyl)propan-2-aminium chloride",HIGH,OK
106,Text,Target_Compound,Reference Example A45 / Compound II-36,Compound II-36,[Cl-].C[N+](CC(COC(CCCCCCCCCCCCC)=O)(COC(NCCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCC)=O)(C)C,"N,N,N-Trimethyl-3-(tetradecanoyloxy)-2-((tetradecanoyloxy)methyl)-2-(((tetradecylcarbamoyl)oxy)methyl)propan-1-aminium chloride",HIGH,OK
107,Text,Target_Compound,Reference Example A46 / Compound II-37,Compound II-37,[Cl-].C[N+](CC(COC(NCCCCCCCCCCCCCCCCCC)=O)(COC(CCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCC)=O)(C)C,"N,N,N-Trimethyl-3-((octadecylcarbamoyl)oxy)-2,2-bis((tetradecanoyloxy)methyl)propan-1-aminium chloride",HIGH,OK
107,Text,Target_Compound,Reference Example A47 / Compound II-37,Compound II-37,[Cl-].C[N+](CC(COC(CCCCCCCCCCCCCCCCC)=O)(COC(CCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCC)=O)(C)C,"N,N,N-Trimethyl-3-(stearoyloxy)-2,2-bis((tetradecanoyloxy)methyl)propan-1-aminium chloride",HIGH,OK
108,Text,Target_Compound,Reference Example A49 / Compound II-40,Compound II-40,[Cl-].C(CCCCCCCCCCCCC)(=O)OCC(COC(CCCCCCCCCCCCC)=O)(COC(CCCCCCCCCCCCC)=O)NC(CCC(=O)OCC[N+](C)(C)C)=O,"2-((4-((1,3-Bis(tetradecanoyloxy)-2-((tetradecanoyloxy)methyl)propan-2-yl)amino)-4-oxobutanoyl)oxy)-N,N,N-trimethylethan-1-aminium chloride",HIGH,OK
108,Text,Target_Compound,Reference Example A50 / Compound II-41,Compound II-41,[Cl-].C(CCCCCCCCCCCCC)(=O)OCC(COC(CCCCCCCCCCCCC)=O)(COC(CCCCCCCCCCCCC)=O)NC(CCC(=O)OC1C[N+]2(CCC1CC2)C)=O,"3-((4-((1,3-Bis(tetradecanoyloxy)-2-((tetradecanoyloxy)methyl)propan-2-yl)amino)-4-oxobutanoyl)oxy)-1-methylquinuclidin-1-nium chloride",HIGH,OK
108,Text,Target_Compound,Reference Example A51 / Compound II-42,Compound II-42,[Cl-].C[N+](C(COC(NCCCCCCCCCCCCCC)=O)(COC(NCCCCCCCCCCCCCC)=O)COC(NCCCCCCCCCCCCCC)=O)(C)C,"N,N,N-Trimethyl-16,22-dioxo-19-(((tetradecylcarbamoyl)oxy)methyl)-17,21-dioxa-15,23-diazaheptatriacontan-19-aminium chloride",HIGH,OK
108,Text,Target_Compound,Reference Example A52 / Compound II-43,Compound II-43,[Cl-].C[N+](C(COC(CC(CCCC(CCCC(CCCC(C)C)C)C)C)=O)(COC(CC(CCCC(CCCC(CCCC(C)C)C)C)C)=O)COC(CC(CCCC(CCCC(CCCC(C)C)C)C)C)=O)(C)C,"N,N,N-Trimethyl-1,3-bis(3,7,11,15-tetramethylhexadecanoyloxy)-2-((3,7,11,15-tetramethylhexadecanoyloxy)methyl)propan-2-aminium chloride",HIGH,OK
109,Text,Target_Compound,Reference Example A53 / Compound II-44,Compound II-44,[Cl-].C[N+](CC(CCCCCCCCCCCCCC)(CCCCCCCCCCCCCC)COC(CCCCCCCCCCCCC)=O)(C)C,"N,N,N-Trimethyl-2-((tetradecanoyloxy)methyl)-2-tetradecylhexadecan-1-aminium chloride",HIGH,OK
109,Text,Target_Compound,Reference Example A54 / Compound II-45,Compound II-45,[Cl-].C(CCCCCCCCCCCCCCC)C(C[N+](C)(C)C)(CCCCCCCCCCCCCCCC)COC(CCCCCCCCCCCCCCC)=O,"2-Hexadecyl-N,N,N-trimethyl-2-((palmitoyloxy)methyl)octadecan-1-aminium chloride",HIGH,OK
109,Text,Target_Compound,Reference Example A55 / Compound II-46,Compound II-46,[Cl-].C[N+](CC(CCCCCCCCCCCCCC)(CCCCCCCCCCCCCC)COC(CCCCCCCCCCCCCCC)=O)(C)C,"N,N,N-Trimethyl-2-((stearoyloxy)methyl)-2-tetradecylhexadec-1-aminium chloride",HIGH,OK
109,Text,Target_Compound,Reference Example A56 / Compound II-47,Compound II-47,[Cl-].C(CCCCCCCCCCC)(=O)OCC(C[N+](C)(C)C)(COC(CCCCCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCCCC)=O,"3-(Dodecanoyloxy)-N,N,N-trimethyl-2,2-bis((stearoyloxy)methyl)propan-1-aminium chloride",HIGH,OK
109,Text,Target_Compound,Reference Example A57 / Compound II-48,Compound II-48,[Cl-].C(CCCCCCCCCCC)(=O)OCC(C[N+](C)(C)C)(COC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O,"3-(Dodecanoyloxy)-N,N,N-trimethyl-2,2-bis((palmitoyloxy)methyl)propan-1-aminium chloride",HIGH,OK
109,Text,Target_Compound,Reference Example A58 / Compound II-49,Compound II-49,[Cl-].C(CCCCCCCCCCC)(=O)OCC(C[N+](C)(C)C)(COC(CCCCCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCC)=O,"3-(Dodecanoyloxy)-2-((dodecanoyloxy)methyl)-N,N,N-trimethyl-2-((stearoyloxy)methyl)propan-1-aminium chloride",HIGH,OK
109,Text,Target_Compound,Reference Example A59 / Compound II-50,Compound II-50,[Cl-].C[N+](CC(COC(CCCCCCCCCCCCCCC)=O)(COC(CCCCCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O)(C)C,"N,N,N-Trimethyl-3-(palmitoyloxy)-2-((palmitoyloxy)methyl)-2-((stearoyloxy)methyl)propan-1-aminium chloride",HIGH,OK
109,Text,Target_Compound,Reference Example A60 / Compound II-51,Compound II-51,[Cl-].C(CCCCCCCCCCCCCCCCCCC)(=O)OCC(C[N+](C)(C)C)(COC(CCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCC)=O,"3-(Icosanoyloxy)-N,N,N-trimethyl-2,2-bis((tetradecanoyloxy)methyl)propan-1-aminium chloride",HIGH,OK
110,Text,Target_Compound,Reference Example A61 / Compound II-52,Compound II-52,[Cl-].C(CCCCCCCCCCC)(=O)OCC(C[N+](C)(C)C)(COC(CCCCCCCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCC)=O,"3-(Dodecanoyloxy)-2-((dodecanoyloxy)methyl)-2-((icosanoyloxy)methyl)-N,N,N-trimethylpropan-1-aminium chloride",HIGH,OK
110,Text,Target_Compound,Reference Example A62 / Compound II-53,Compound II-53,[Cl-].C[N+](CCCCCCN(CC(C(CCCOC(CCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCC)=O)OC(CCCCCCCCCCCCC)=O)C)(C)C,"N,N,N-Trimethyl-3-((methyl(3-(tetradecanoyloxy)-2,2-bis((tetradecanoyloxy)methyl)propyl)amino)propan-1-aminium chloride",HIGH,Unbalanced_Parens
111,Text,Target_Compound,Reference Example A64 / Compound III-3,Compound III-3,[Cl-].C[N+](C(C(OCCCCCCCCCCCCCC)=O)CCC(=O)OC(CCCCCCCCCCCCCC)CCCCCCCCCCCCCC)(C)C,"(S)-N,N,N-Trimethyl-5-(nonacosan-15-yloxy)-1,5-dioxo-1-(tetradecyloxy)pentan-2-aminium chloride",HIGH,OK
112,Text,Target_Compound,Reference Example A65 / Compound III-4,Compound III-4,[Cl-].C(CCCCCCCCCCC)OC(C(CCC(=O)OC(CCCCCCCCCCCCCC)CCCCCCCCCCCCCC)[N+](C)(C)C)=O,"(S)-1-(Dodecyloxy)-N,N,N-trimethyl-5-(nonacosan-15-yloxy)-1,5-dioxopentan-2-aminium chloride",HIGH,OK
112,Text,Target_Compound,Reference Example A66 / Compound III-5,Compound III-5,[Cl-].C(CCCCCCCCCCCCCCC)OC(C(CCC(=O)OC(CCCCCCCCCCCCCC)CCCCCCCCCCCCCC)[N+](C)(C)C)=O,"(S)-1-(Hexadecyloxy)-N,N,N-trimethyl-5-(nonacosan-15-yloxy)-1,5-dioxopentan-2-aminium chloride",HIGH,OK
112,Text,Target_Compound,Reference Example A67 / Compound III-6,Compound III-6,[Cl-].C[N+](C(C(=O)OCCCCCCCCCCCCCCCCCC)CCC(=O)OC(CCCCCCCCCCCCCC)CCCCCCCCCCCCCC)(C)C,"(S)-N,N,N-Trimethyl-5-(nonacosan-15-yloxy)-1-(octadecyloxy)-1,5-dioxopentan-2-aminium chloride",HIGH,OK
112,Text,Target_Compound,Reference Example A69 / Compound IV-2,Compound IV-2,[Cl-].C[N+](C(CCCCCCCC\C=C/C\C=C/CCCCC)CCCCCCCC\C=C/C\C=C/CCCCC)(CCN(C(CCCCCCCCCCCCCCCCC)=O)C)C,"(6Z,9Z,28Z,31Z)-N,N-Dimethyl-N-(2-(N-methylstearamido)ethyl)heptatriaconta-6,9,28,31-tetraen-19-aminium chloride",HIGH,OK
113,Text,Target_Compound,Reference Example A70,Compound IV-3,[Cl-].C[N+](CCCCCCCC\C=C/C\C=C/CCCCC)(CCCN(C(CCCCCCC\C=C/C\C=C/CCCCC)=O)CCCCCCCC\C=C/C\C=C/CCCCC)C,"(9Z,12Z)-N,N-Dimethyl-N-(3-((9Z,12Z)-N-((9Z,12Z)-octadeca-9,12-dienyl)octadeca-9,12-dienamido)propyl)octadeca-9,12-dien-1-aminium chloride",HIGH,OK
114,Text,Target_Compound,Reference Example A71,,[Cl-].C(CCCCCCC\C=C/C\C=C/CCCCC)O[C@H]1[C@H](OC[C@@H]1OCCCCCCCC\C=C/C\C=C/CCCCC)C(C[N+](C)(C)C)OCCCCCCCC\C=C/C\C=C/CCCCC,"(R)-2-((2R,3R,4S)-3,4-Bis((9Z,12Z)-octadeca-9,12-dienyloxy)tetrahydrofuran-2-yl)-N,N,N-trimethyl-2-((9Z,12Z)-octadeca-9,12-dienyloxy)ethanaminium chloride",HIGH,OK
114,Text,Target_Compound,Reference Example A71 / Compound V-1,,[Cl-].C(CCCCCCC\C=C/C\C=C/CCCCC)O[C@H]1[C@H](OC[C@@H]1OCCCCCCCC\C=C/C\C=C/CCCCC)C(C[N+](C)(C)C)OCCCCCCCC\C=C/C\C=C/CCCCC,"(R)-2-((2R,3R,4S)-3,4-Bis((9Z,12Z)-octadeca-9,12-dienyloxy)tetrahydrofuran-2-yl)-N,N,N-trimethyl-2-((9Z,12Z)-octadeca-9,12-dienyloxy)ethanaminium chloride",HIGH,OK
115,Text,Target_Compound,Reference Example B3,Compound CL-3,CN1C[C@H]([C@@H](C1)COCCCCCCCC\C=C/CCCCCCCC)COCCCCCCCC\C=C/CCCCCCCC,"trans-1-Methyl-3,4-bis((((Z)-octadec-9-en-1-yl)oxy)methyl)pyrrolidine",HIGH,OK
115,Text,Target_Compound,Reference Example B5,Compound CL-5,CN(CCCC(=O)OC(CCCCCCCC\C=C/C\C=C/CCCCC)CCCCCCCC\C=C/C\C=C/CCCCC)C,"(6Z,9Z,28Z,31Z)-Heptatriaconta-6,9,28,31-tetraen-19-yl 4-(dimethylamino)butanoate",HIGH,OK
115,Text,Target_Compound,Reference Example B6,Compound CL-6,C(CCCCCCC\C=C/C\C=C/CCCCC)N(CCCO)CCCCCCCC\C=C/C\C=C/CCCCC,"3-(Di((9Z,12Z)-octadeca-9,12-dien-1-yl)amino)propan-1-ol",HIGH,OK
115,Text,Target_Compound,Reference Example B8,Compound CL-8,CN1CC(C1)(CCCCCCCC\C=C/C\C=C/CCCCC)CCCCCCCC\C=C/C\C=C/CCCCC,"1-Methyl-3,3-di((9Z,12Z)-octadeca-9,12-dien-1-yl)azetidine",HIGH,OK
116,Text,Target_Compound,Reference Example B12,Compound CL-12,C(CCCCCCC\C=C/CCCCCC)O[C@@H]1CN(C[C@H]1OCCCCCCCC\C=C/CCCCCC)C,"(3R,4R)-3,4-Bis(((Z)-hexadec-9-en-1-yl)oxy)-1-methylpyrrolidine",HIGH,OK
116,Text,Target_Compound,Reference Example B13,Compound CL-13,CN(CC(=O)NC(CCCCCCCC\C=C/C\C=C/CCCCC)CCCCCCCC\C=C/C\C=C/CCCCC)C,"2-(Dimethylamino)-N-((6Z,9Z,28Z,31Z)-heptatriaconta-6,9,28,31-tetraen-19-yl)acetamide",HIGH,OK
117,Text,Target_Compound,Reference Example B19,Compound CL-19,C(CCCCCCCCC\C=C/C\C=C/CCCCC)N(C(OCC1CN(CCC1)C)=O)CCCCCCCCCC\C=C/C\C=C/CCCCC,"(1-Methylpiperidin-3-yl)methyl di((11Z,14Z)-icosa-11,14-dien-1-yl)carbamate",HIGH,OK
118,Text,Target_Compound,Reference Example B21,Compound CL-21,NC(C(=O)N(CCOCCCCCCCC\C=C/CCCCCCCC)CCOCCCCCCCC\C=C/CCCCCCCC)CO,"(S)-2-Amino-3-hydroxy-N,N-bis(2-(((Z)-octadec-9-en-1-yl)oxy)ethyl)propanamide",HIGH,OK
118,Text,Target_Compound,Reference Example B22,Compound CL-22,C(CCCCCCCCC\C=C/C\C=C/CCCCC)O[C@@H]1CNC[C@H]1OCCCCCCCCCC\C=C/C\C=C/CCCCC,"(3R,4R)-3,4-Bis(((11Z,14Z)-icosa-11,14-dien-1-yl)oxy)pyrrolidine",HIGH,OK
118,Text,Target_Compound,Reference Example B23,Compound CL-23,C(CCCCCCCCC\C=C/C\C=C/CCCCC)OC[C@H]1CN(C[C@H]1COCCCCCCCCCC\C=C/C\C=C/CCCCC)C,"trans-3,4-Bis(((11Z,14Z)-icosa-11,14-dien-1-yl)oxy)methyl)-1-methylpyrrolidine",HIGH,Unbalanced_Parens
118,Text,Target_Compound,Reference Example B24,Compound CL-24,C(CCCCCCC\C=C/C\C=C/CCCCC)O[C@@H](CN1CCCC1)COCCCCCCCC\C=C/C\C=C/CCCCC,"1-((S)-2,3-Bis(((9Z,12Z)-octadeca-9,12-dien-1-yl)oxy)propyl)pyrrolidine",HIGH,OK
118,Text,Target_Compound,Reference Example B26,Compound CL-26,C(CCCCCCC\C=C/C\C=C/CCCCC)N(C(OCCCN(C)C)=O)CCCCCCCC\C=C/C\C=C/CCCCC,"3-(Dimethylamino)propyl di((9Z,12Z)-octadeca-9,12-dien-1-yl)carbamate",MEDIUM,Check_Stereo_Ambiguity
118,Text,Target_Compound,Reference Example B27,Compound CL-27,C(CCCCCCC\C=C/C\C=C/CCCCC)N(C(OCCCCN(C)C)=O)CCCCCCCC\C=C/C\C=C/CCCCC,"4-(Dimethylamino)butyl di((9Z,12Z)-octadeca-9,12-dien-1-yl)carbamate",MEDIUM,Check_Stereo_Ambiguity
118,Text,Target_Compound,Reference Example B28,,C(CCCCCCC\C=C/C\C=C/CCCCC)N(CCO)CCCCCCCC\C=C/C\C=C/CCCCC,"2-(Di((9Z,12Z)-octadeca-9,12-dien-1-yl)amino)ethan-1-ol",HIGH,OK
118,Text,Target_Compound,Reference Example B29,Compound CL-29,CN(C(CO)(COCCCCCCCC\C=C/C\C=C/CCCCC)COCCCCCCCC\C=C/C\C=C/CCCCC)C,"2-(Dimethylamino)-3-(((9Z,12Z)-octadeca-9,12-dien-1-yl)oxy)-2-((((9Z,12Z)-octadeca-9,12-dien-1-yl)oxy)methyl)propan-1-ol",HIGH,OK
119,Text,Target_Compound,Reference Example B33,Compound CL-33,C(CCCCCCC\C=C/C\C=C/CCCCC)O[C@@H]1CN(C[C@H]1OCCCCCCCC\C=C/C\C=C/CCCCC)C(=O)OCCCN(C)C,"(3R,4R)-3-(Dimethylamino)propyl 3,4-bis((9Z,12Z)-octadeca-9,12-dienyloxy)pyrrolidine-1-carboxylate",HIGH,OK
119,Text,Target_Compound,Reference Example B37,Compound CL-37,C(CCCCCCC\C=C/CCCCCCCC)N(C(OCCCN(C)C)=O)CCCCCCCC\C=C/CCCCCCCC,3-(Dimethylamino)propyl di((Z)-octadec-9-enyl)carbamate,HIGH,OK
120,Text,Target_Compound,Reference Example B46,Compound CL-46,C(CCCCCCC\C=C/C\C=C/CCCCC)O[C@@H]1CN(C[C@H]1OCCCCCCCC\C=C/C\C=C/CCCCC)CC(CO)O,"3-((3R,4R)-3,4-Bis(((9Z,12Z)-octadeca-9,12-dien-1-yl)oxy)pyrrolidin-1-yl)propane-1,2-diol",HIGH,OK
120,Text,Target_Compound,Reference Example B48,Compound CL-48,C(CCCCCCC\C=C/CCCCCCCC)OCCN(CC(CO)O)CCOCCCCCCCC\C=C/CCCCCCCC,"3-(Bis(2-(((Z)-octadec-9-en-1-yl)oxy)ethyl)amino)propane-1,2-diol",HIGH,OK
